,StopUID,StopNameZh_tw,StopNameEn,PositionLat,PositionLon,GeoHash,Bearing,上車人數,下車人數
1487,ILA297228,竹林,Zhulin,24.68488,121.77061,wsqs6vwxu,S,0,23
1488,ILA297229,竹林,Zhulin,24.68413,121.770501,wsqs6vwe6,N,11,0
1489,ILA297230,復興路口,Xingdong / Fuxing Rd. Entrance,24.682037,121.769646,wsqs6vjzq,S,0,0
1490,ILA297231,武荖坑,Wulaokeng,24.61503,121.81387,wsqs5cn0u,E,0,0
1491,ILA297232,復興路口,Xingdong / Fuxing Rd. Entrance,24.68199,121.76979,wsqs6vnp1,N,0,0
1492,ILA297233,東城,Dongcheng,24.61585,121.81055,wsqs5c5tx,S,4,6
1493,ILA297234,東城,Dongcheng,24.61607,121.81074,wsqs5c5z5,N,4,0
1494,ILA297235,電石廠,Calcium Carbide Factory,24.619642,121.806792,wsqs5cbgz,S,0,0
1495,ILA297236,電石廠,Calcium Carbide Factory,24.61986,121.80699,wsqs5ccjh,N,0,0
1496,ILA297237,博愛醫院,Lotung Poh-Ai Hospital,24.67261,121.77013,wsqs6gw23,S,1,13
1497,ILA297238,博愛醫院,Lotung Poh-Ai Hospital,24.672959,121.768605,wsqs6gt4q,N,50,90
1498,ILA297239,東興,Dongxing,24.62345,121.80351,wsqs5dw9g,S,0,22
1499,ILA297240,東興,Dongxing,24.62443,121.80299,wsqs5dwpx,N,5,3
1500,ILA297241,聖母醫院,Camillians Saint Mary&#39;s Hospital Luodong,24.67068,121.77093,wsqs6gnvh,S,0,0
1501,ILA297242,下香和,Xiaxianghe,24.62726,121.80025,wsqs5ek0p,S,4,0
1502,ILA297243,聖母醫院,Camillians Saint Mary&#39;s Hospital Luodong,24.67107,121.77094,wsqs6gnzk,N,0,0
1503,ILA297245,下香和,Xiaxianghe,24.6276,121.80031,wsqs5ek60,N,5,0
1504,ILA297246,香和,Xianghe,24.63033,121.79736,wsqs5ef4h,S,0,40
1505,ILA297247,香和,Xianghe,24.63006,121.79813,wsqs5ef8q,N,20,2
1506,ILA297248,臨時站,Temporary Station,24.668025,121.772353,wsqs6fxvt,S,0,0
1507,ILA297249,臨時站,Temporary Station,24.668016,121.772578,wsqs748jd,N,0,0
1508,ILA297250,羅莊社區1站,Luozhuang 1st Station,24.67271,121.7778,wsqs75ebu,N,0,23
1509,ILA297251,羅莊社區2站,Luozhuang 2st Station,24.67275,121.77753,wsqs75e9n,S,25,11
1510,ILA297253,群英路,Qunying Rd.,24.66528,121.77373,wsqs740vt,S,11,4
1511,ILA297254,群英路,Qunying Rd.,24.66547,121.77389,wsqs741nc,N,2,10
1512,ILA297255,八仙橋,Baxian Bridge,24.661938,121.775468,wsqs71d4n,S,0,10
1513,ILA297256,八仙橋,Baxian Bridge,24.66211,121.77576,wsqs71d7h,N,17,0
1514,ILA297257,慕光,Muguang,24.65663,121.77875,wsqs70se6,S,0,20
1515,ILA297258,慕光,Muguang,24.65692,121.77888,wsqs70ssv,N,22,0
1516,ILA297259,砂港,Shagang,24.65269,121.78157,wsqs5pysk,S,13,5
1517,ILA297260,砂港,Shagang,24.65285,121.78182,wsqs5pyv6,N,4,2
1518,ILA297261,珍珠村,Zhenzhu Village,24.647384,121.784401,wsqs5qbtq,S,0,9
1519,ILA297262,珍珠村,Zhenzhu Village,24.6479,121.78448,wsqs5r0b2,N,0,4
1520,ILA297263,楓橋,Fengqiao,24.6433,121.78646,wsqs5q4jw,S,0,0
1521,ILA297264,楓橋,Fengqiao,24.64347,121.78671,wsqs5q4qs,N,0,0
1522,ILA297265,生態綠舟(天照宮),Eco Green Boat(Tianzhao Temple),24.6373,121.78699,wsqs5m4dd,S,0,0
1523,ILA297266,生態綠舟(天照宮),Eco Green Boat(Tianzhao Temple),24.63753,121.78727,wsqs5m4u1,N,0,0
1524,ILA297267,義和,Yihe,24.635205,121.787518,wsqs5kdyq,E,0,0
1525,ILA297268,冬山,Dongshan,24.633589,121.79036,wsqs5kmj1,E,0,15
1526,ILA297269,冬山,Dongshan,24.63491,121.78973,wsqs5kssf,W,16,0
1527,ILA297270,冬山國中,Dongshan Junior High School,24.63255,121.79326,wsqs5kpph,E,24,24
1528,ILA297271,冬山鄉公所,Dongshan Township Office,24.63387,121.7931,wsqs5krn8,W,0,0
1529,ILA297272,二城,Ercheng,24.83857,121.79331,wsqt73xpj,E,0,0
1530,ILA299021,頭城家商,Toucheng Vocational Senior High School,24.84965,121.81563,wsqt7gxrt,E,0,5
1531,ILA299022,實踐農村,Shijian Rural Village,24.84721,121.81254,wsqt7gm1m,E,0,3
1532,ILA299023,實踐農村,Shijian Rural Village,24.84738,121.81239,wsqt7gm46,W,5,1
1533,ILA299024,頂埔,Dingpu,24.84552,121.8082,wsqt7ffp8,E,0,1
1534,ILA299025,頂埔,Dingpu,24.84566,121.80809,wsqt7g1bq,W,6,0
1535,ILA299026,二城國小,Ercheng Elementary School,24.84424,121.80561,wsqt7fb0h,E,0,1
1536,ILA299027,二城國小,Ercheng Elementary School,24.8442,121.80525,wsqt7dxzu,W,4,0
1537,ILA299028,中崙,Zhonglun,24.841542,121.80176,wsqt7dm26,E,0,0
1538,ILA299029,中崙,Zhonglun,24.841843,121.80191,wsqt7dm6n,W,0,0
1539,ILA299030,白雲路,Baiyun Rd.,24.836812,121.786885,wsqt736sb,E,0,0
1540,ILA299031,白雲路,Baiyun Rd.,24.837055,121.786853,wsqt736qr,W,0,0
1541,ILA299032,玉石村,Yushi Village,24.833505,121.78024,wsqt70v9t,N,0,6
1542,ILA299033,玉石村,Yushi Village,24.8338,121.78017,wsqt70ve7,S,4,0
1543,ILA299034,中興國小,Zhongxing Elementary School,24.69251,121.77,wsqs6znhq,N,0,0
1544,ILA299037,清水橋,Qingshui Bridge,24.68966,121.77046,wsqs6ywe9,N,0,0
1545,ILA299038,清水橋,Qingshui Bridge,24.68945,121.77026,wsqs6yw6k,S,0,0
1546,ILA299047,大塭路2,Dawen Rd. 2,24.817453,121.803331,wsqt5tykp,E,0,0
1547,ILA299048,大塭路2,Wendi Rd. 2,24.817605,121.803241,wsqt5tymj,W,0,0
1548,ILA299051,白石腳,Baishijiao,24.83551,121.78285,wsqt71pt6,E,0,1
1549,ILA299052,白石腳,Baishijiao,24.83572,121.78286,wsqt71pwd,W,4,0
1550,ILA299053,河濱公園,Riverside Park,24.76417,121.75467,wsqsfs5j9,S,0,0
1551,ILA299054,河濱公園,Riverside Park,24.764166,121.754738,wsqsfs5je,N,0,0
1552,ILA299057,羅東轉運站,Luodong Bus Station,24.67806,121.77533,wsqs7hd04,E,11,18
1553,ILA299058,進士里,Jinshi,24.73611,121.7405,wsqsdr0dr,S,0,0
1554,ILA299059,進士里,Jinshi,24.736054,121.740693,wsqsdr0cg,N,0,0
1555,ILA299063,大安藥園,Daanbio Garden,24.770541,121.730026,wsqsfj34g,W,0,0
1556,ILA299064,大安藥園,Daanbio Garden,24.77072,121.7302,wsqsfj35z,E,0,0
1557,ILA299065,枕頭山,Jhentoushan,24.772901,121.720454,wsqscvf0s,E,0,0
1558,ILA299066,枕頭山,Jhentoushan,24.7730792,121.7202832,wsqscvf18,W,0,0
1559,ILA299067,結頭份,Jie tou fen,24.761656,121.72243,wsqscgex4,W,0,0
1560,ILA299068,結頭份,Jie tou fen,24.76164,121.72277,wsqscgez4,E,0,0
1561,ILA299069,二結路,Erjie Rd,24.78094,121.72421,wsqsczhz7,W,0,0
1562,ILA299070,二結路,Erjie Rd,24.78073,121.72417,wsqsczhy4,E,0,0
1563,ILA299071,古結路,Gu Jie Rd.,24.724543,121.81295,wsqseuvqz,W,0,0
1564,ILA299072,古結路,Gu Jie Rd.,24.724831,121.812324,wsqsevj08,E,0,0
1565,ILA299073,東港籃球場,Dong Gang Basketball court,24.719536,121.826653,wsqsshp3w,E,0,0
1566,ILA299074,漁師廟,Yu Shi Temple,24.7265221,121.822681,wsqssjkd6,W,0,0
1567,ILA299075,漁師廟,Yu Shi Temple,24.726678,121.822485,wsqssjk7m,E,0,0
1568,ILA299076,壯濱路四段,Zhuang Rd Sec 4,24.7718955,121.8154468,wsqsgvx6c,S,0,0
1569,ILA299077,壯濱路四段,Zhuang Rd Sec 4,24.771876,121.8157606,wsqsgvxd8,N,0,0
1570,ILA299078,順和路3,Shun he RD3,24.7642948,121.8054165,wsqsgspyr,W,0,0
1571,ILA299079,順和路3,Shun he RD3,24.764061,121.805395,wsqsgspvp,S,0,0
1572,ILA299080,臨時站,Temporary stations,24.797886,121.806911,wsqt5f344,S,0,0
1573,ILA299081,臨時站,Temporary stations,24.797806,121.807175,wsqt5f338,E,0,0
1574,ILA299082,溪洲路,Xizhou Rd,24.71477,121.73901,wsqsd5ptu,W,0,0
1575,ILA299083,溪洲路,Xizhou Rd,24.71451,121.73891,wsqsd5ps6,E,0,0
1576,ILA299084,大吉五路,Daji 5th Rd,24.699501,121.80098,wsqse8kv0,N,0,0
1577,ILA299085,大吉五路,Daji 5th Rd,24.70028,121.80083,wsqse8s9t,S,0,0
1578,ILA299086,林家莊,Lin Chuang,24.748674,121.686401,wsqsc1376,W,0,0
1579,ILA299087,林家莊,Lin Chuang,24.748468,121.686466,wsqsc136k,E,0,0
1580,ILA299088,公園路2,Park Rd. 2,24.686872,121.808792,wsqs7y47q,S,0,0
1581,ILA299089,公園路2,Park Rd. 2,24.6867,121.80894,wsqs7y4d6,N,0,0
1582,ILA299090,隘界,Aijie Rd,24.74882,121.68489,wsqsc12hr,W,0,0
1583,ILA299091,隘界,Aijie Rd,24.748589,121.684866,wsqsc124y,E,0,0
1584,ILA299092,湖底路,Lake collapse,24.749284,121.673583,wsqsb9rzp,W,0,0
1585,ILA299093,湖底路,Lake collapse,24.749135,121.67361,wsqsbc2n0,E,0,0
1586,ILA299094,九芎林,jiu qiong lin,24.7523,121.65146,wsqsb4pbs,W,0,0
1587,ILA299095,九芎林,jiu qiong lin,24.752217,121.650968,wsqsb4p81,E,0,0
1588,ILA299097,雙連埤2,Shuanglianpi 2,24.753792,121.633653,wsqkzf6cm,W,0,0
1589,ILA299098,雙連埤2,Shuanglianpi 2,24.75372,121.63345,wsqkzf6bb,E,0,0
1590,ILA299100,大安路,Da'an Rd,24.731293,121.69944,wsqs9q4y4,E,0,0
1591,ILA299101,逸仙福德廟,yi xian fu de Temple,24.73298,121.699502,wsqs9qdb5,N,0,0
1592,ILA299102,宜蘭土木公會,association or organization,24.70327,121.778285,wsqse1h4z,W,0,0
1593,ILA299103,宜蘭土木公會,association or organization,24.703167,121.778266,wsqse1h4r,E,0,0
1594,ILA299118,鹿埔(金陵新村),Lupu,24.66255,121.73798,wsqs61wvu,W,0,0
1595,ILA299119,礁溪轉運站,Jiaoxi Transfer Station,24.83103,121.7779,wsqt707gn,W,138,1
1596,ILA299121,鹿埔(金陵新村),Lupu,24.6625,121.7383,wsqs61xj7,E,0,0
1597,ILA299124,鹿得路,Lude Rd.,24.65327,121.73467,wsqs4purx,S,0,0
1598,ILA299125,鹿得路,Lude Rd.,24.65396,121.73476,wsqs60he9,N,0,0
1599,ILA299126,礁溪國小,Jiaoxi Elementary School,24.82107,121.76965,wsqt4ytcn,E,2,15
1600,ILA299127,中山路,Zhongshan Rd.,24.63773,121.75397,wsqs4t4t1,W,0,0
1601,ILA299128,協天廟,SieTian Temple,24.818813,121.76881,wsqt4yjk4,E,0,5
1602,ILA299129,中山路,Zhongshan Rd.,24.63773,121.75397,wsqs4t4t1,E,0,0
1603,ILA299130,新寮路口,Xinliao Rd.,24.62724,121.75121,wsqs4e280,S,0,0
1604,ILA299131,新寮路口,Xinliao Rd.,24.62724,121.75121,wsqs4e280,N,0,0
1605,ILA299132,大忠路64號,Dazhong Rd. no 64,24.821694,121.766115,wsqt4yeku,E,0,0
1606,ILA299137,礁溪轉運站,Jiaoxi Transfer Station,24.83088,121.77764,wsqt707f2,W,0,87
1607,ILA299138,宜蘭轉運站,Yilan Transfer Station,24.75099,121.759626,wsqsf9y8u,W,0,0
1608,ILA299139,協安路,Xiean Rd,24.681386,121.805493,wsqs7v053,E,0,0
1609,ILA299140,宜蘭轉運站2,Yilan Transfer Station 2,24.751302,121.75836,wsqsf9vdz,S,0,0
1610,ILA299141,協安路,Xiean Rd,24.681835,121.805423,wsqs7v0n0,W,0,0
1611,ILA299149,孝威南路,Xiaowei S. Rd,24.686055,121.813708,wsqs7vyn9,W,0,0
1612,ILA299151,孝威南路,Xiaowei S. Rd,24.685925,121.813693,wsqs7vyjb,E,0,0
1613,ILA299156,老爺得天公園,Hotel Royal Chiaohsi,24.828377,121.755983,wsqt4xu5b,E,0,0
1614,ILA299157,梅洲里,Mei Zhou Village,24.774058,121.747882,wsqsfmyp7,E,0,0
1615,ILA299158,凱旋路,Kai Shiuan Rd.,24.73808,121.75809,wsqsdxmtc,E,0,0
1616,ILA299159,建蘭南路,Jian Lan S . Rd.,24.723687,121.759563,wsqsdsy9g,W,0,0
1617,ILA299160,陽大新民院區,Yang-Ming University Hospital,24.757414,121.754099,wsqsfdfwk,E,0,0
1618,ILA299161,建蘭南路,Jian Lan S . Rd.,24.723531,121.759386,wsqsdsy3p,E,0,0
1619,ILA299162,凱旋路,Kai Shiuan Rd.,24.738117,121.758354,wsqsdxmtz,W,0,0
1620,ILA299163,陽大新民院區,Yang-Ming University Hospital,24.757497,121.754376,wsqsfdfyf,W,0,0
1621,ILA299165,梅洲里,Mei Zhou Village,24.774175,121.747946,wsqsfqn0h,E,0,0
1622,ILA299167,跑馬古道,Paoma Historic Trail,24.827238,121.762456,wsqt4z8tn,W,0,0
1623,ILA299169,羅東轉運站,Luodong Bus Station,24.67796,121.77554,wsqs7h6px,E,0,0
1624,ILA299170,羅東轉運站,Luodong Bus Station,24.67796,121.77554,wsqs7h6px,W,0,0
1625,ILA299171,五結國小,Wujie Elementary  School,24.687293,121.79666,wsqs7w1tg,E,0,0
1626,ILA299172,五結郵局,Wujie Post Office,24.68386,121.79514,wsqs7t89b,N,0,0
1627,ILA299173,博愛聖母醫院,Boai Hospital and St. Mary's Hospital,24.671963,121.772513,wsqs752h9,E,0,0
1628,ILA299174,羅東夜市,Luodong Night Market,24.676411,121.767991,wsqs6uhwx,S,0,0
1629,ILA299175,二結,Erjie,24.705176,121.767859,wsqsdckwh,N,0,0
1630,ILA299176,二結火車站,Erjie Train Station,24.704694,121.773615,wsqse12g6,W,0,0
1631,ILA299177,頂三結,Ding-sanjie,24.7032,121.780208,wsqse1jds,W,0,0
1632,ILA299178,廣興,Guangxing,24.67017,121.750194,wsqs67pf1,W,0,37
1633,ILA299179,廣興,Guangxing,24.67017,121.750194,wsqs67pf1,E,0,15
1634,ILA299185,宜蘭轉運站2,Yilan Transfer Station 2,24.751361,121.758252,wsqsf9veh,E,0,0
1635,ILA299189,宜蘭火車站(前站),Yilan Train Station(Front station),24.754029,121.757377,wsqsfdm48,W,0,0
1636,ILA299190,七結,Qijie,24.749157,121.73378,wsqsf17y6,W,0,0
1637,ILA299191,七結,Qijie,24.749079,121.733951,wsqsf17vy,E,0,0
1638,ILA299193,佛祖廟,Buddha Temple,24.7402,121.721361,wsqs9zff1,S,0,0
1639,ILA299194,佛祖廟,Buddha Temple,24.740071,121.721493,wsqs9zfck,N,0,0
1640,ILA299195,北后寺,beihosi,24.72761,121.71075,wsqs9te0f,S,0,0
1641,ILA299196,北后寺,beihosi,24.727553,121.710839,wsqs9te0k,E,0,0
1642,ILA299212,新生國小,Xinsheng Elementary School,24.770017,121.754948,wsqsft5pz,E,0,0
1643,ILA299277,武營橋,Wuying Bridge,24.866082,121.829359,wsqtkq9rm,S,0,0
1644,ILA299278,武營橋,Wuying Bridge,24.866028,121.829589,wsqtkq9x5,N,0,4
1645,ILA299279,頭城國小,Toucheng Elementary school,24.862591,121.828466,wsqtkq0g1,S,20,1
1646,ILA299280,頭城國小,Toucheng Elementary school,24.862545,121.828702,wsqtkq0fy,N,0,3
1647,ILA299321,溪濱路,Tibin Road,24.708996,121.817557,wsqss40u6,W,0,0
1648,ILA299322,溪濱路站,Tibin Road,24.709128,121.817576,wsqss40v5,E,0,0
1649,ILA299323,協天廟,Xietian Temple,24.818447,121.769575,wsqt4yjcu,E,0,0
1650,ILA299324,協天廟,Xietian Temple,24.818597,121.769384,wsqt4yjfb,W,0,0
1651,ILA300127,耕莘專校,Cardinal Tien College of Healthcare and Management,24.698194,121.686562,wsqs901mq,N,12,22
1652,ILA300128,紅柴林營區,Hongchailin Camp,24.68933,121.673701,wsqs2y81f,W,1,0
1653,ILA300129,紅柴林營區,Hongchailin Camp,24.689544,121.673819,wsqs2y85j,E,5,0
1654,ILA300154,利澤老街,Lize Historical District,24.6683,121.82192,wsqsk4sp2,E,0,0
1655,ILA300155,利澤老街,Lize Historical District,24.6683,121.82192,wsqsk4sp2,W,0,0
1656,ILA300234,幸福轉運站,Happy Station,24.7519,121.75655,wsqsf9uqm,W,0,0
1657,ILA300236,火車站前站(幾米廣場),Yilan Station(TRA),24.7541,121.75742,wsqsfdm51,E,0,0
1658,ILA300237,成功派出所(文化工場),Chenggong Police Station (Luodong Cultural Working House),24.672973,121.766251,wsqs6ge6r,E,0,0
1659,ILA300238,員山鄉公所(員山公園),Yuanshan Township Office,24.74313,121.72327,wsqscbk5j,S,0,0
1660,ILA300240,橫山頭休閒農業區(勝洋水草),Heng ShanTou Leisure Farm Area,24.730457,121.716245,wsqs9wp16,S,0,0
1661,ILA300242,下深溝(蜂采館),bee-museum,24.709057,121.684622,wsqs940h9,E,0,0
1662,ILA300244,福德廟1,Fude Temple (1),24.70943,121.6496,wsqs84nwc,E,0,0
1663,ILA300245,大同鄉公所,Datong,24.67638,121.60976,wsqkrk1w2,E,0,0
1664,ILA300246,檢查哨(九寮溪),Jianchashao,24.67096,121.60423,wsqkr5jqz,E,0,0
1665,ILA300247,玉蘭,Yulan,24.66519,121.59346,wsqkqfjth,E,0,0
1666,ILA300248,松羅,Songluo,24.65572,121.58068,wsqkq8kmg,E,0,0
1667,ILA300249,松羅,Songluo,24.65562,121.58076,wsqkq8kmm,E,0,0
1668,ILA300250,玉蘭,Yulan,24.66512,121.59351,wsqkqfjsw,E,0,0
1669,ILA300251,檢查哨(九寮溪),Jianchashao,24.671,121.6045,wsqkr5jwy,E,0,0
1670,ILA300252,大同鄉公所,Datong,24.67601,121.60987,wsqkrk1s5,E,0,0
1671,ILA300253,福德廟1,Fude Temple (1),24.70931,121.64964,wsqs84nw4,E,0,0
1672,ILA300254,下深溝(蜂采館),bee-museum,24.708857,121.684491,wsqs8fpgw,W,0,0
1673,ILA300255,員山鄉公所(員山公園),Yuanshan Township Office,24.74303,121.72344,wsqscbk69,E,0,0
1674,ILA300256,新月廣場（宜蘭酒廠）,Luna Plaza(Yilan Winery),24.754522,121.751602,wsqsfd2v9,E,0,0
1675,ILA300257,宜蘭中山公園,Yilan Park,24.75433,121.75378,wsqsfd6kk,W,0,0
1676,ILA300258,火車站前站(幾米廣場),Yilan Station(TRA),24.754049,121.757137,wsqsfdkff,W,0,0
1677,ILA300400,宜蘭轉運站,Yilan Transfer Station,24.751,121.75948,wsqsf9y91,W,96,71
1678,ILA300457,生態綠舟(天照宮),Eco Green Boat,24.63753,121.78727,wsqs5m4u1,N,7,6
1679,ILA300458,生態綠舟(天照宮),Eco Green Boat,24.6373,121.78699,wsqs5m4dd,S,1,11
1680,ILA300485,湧泉,Yongquan,24.5956,121.844518,wsqeutkrz,E,15,26
1681,ILA300487,蘇澳港,Suao Harbor,24.59621,121.85575,wsqeuvsek,E,0,7
1682,ILA300488,蘇澳港,Su-ao Port,24.59636,121.85589,wsqeuvsu0,W,4,12
1683,ILA300552,陽大醫院(蘭陽院區),Yang-Ming University Hospital(lanyang),24.749128,121.75858,wsqsf9myh,E,0,0
1684,ILA300585,五結中路,Wujie Central Rd.,24.703279,121.784082,wsqse307n,E,0,0
1685,ILA300586,五結中路,Wujie Central Rd.,24.70318,121.78383,wsqse3062,W,0,0
1686,ILA300648,美福路,Meifu Rd.,24.723158,121.793666,wsqsekxqy,W,0,0
1687,ILA300649,美福路,Meifu Rd.,24.722965,121.794083,wsqsekxtx,E,0,0
1688,ILA300651,七張路,Qizhang Rd.,24.764142,121.771877,wsqsfuptd,E,0,0
1689,ILA300652,七張路,Qizhang Rd.,24.764239,121.771939,wsqsfupw5,W,0,0
1690,ILA300653,枕山路,Zhenshan Rd.,24.776195,121.712453,wsqscwk7c,W,0,0
1691,ILA300654,枕山路,Zhenshan Rd.,24.776027,121.712409,wsqscwk6b,E,0,0
1692,ILA300655,崩山湖,Hudi Rd,24.749256,121.676834,wsqsbc6qg,W,0,0
1693,ILA300656,崩山湖,Hudi Rd,24.749073,121.67682,wsqsbc6mg,E,0,0
1694,ILA300657,逸仙社區活動中心,Yixian community activity center,24.739507,121.701067,wsqs9rsn0,N,0,0
1695,ILA300808,聖愛里,Sheng'ai Village,24.599763,121.834285,wsqeuqm00,S,0,21
1696,ILA301491,羅東高中,Luodong Senior High School,24.68037,121.76191,wsqs6ubmd,E,115,0
1697,ILA301688,岳明新村,Yueming Village,24.61018,121.85804,wsqshbnkd,N,0,0
1698,ILA301689,港邊里,Gangbian Village,24.61194,121.8548,wsqshb7yy,N,0,0
1699,ILA301690,岳明國小,Yueming Elementary School,24.61286,121.85258,wsqshbdk6,N,0,0
1700,ILA301691,榮總蘇澳分院,Veterans General Hospital Su-Ao Branch,24.61355,121.85189,wsqshbcb6,N,0,0
1701,ILA301692,港口,Gangkou,24.61962,121.84753,wsqsh9yet,W,0,0
1702,ILA301694,隘界,Aijia,24.61895,121.84255,wsqsh9epc,W,11,4
1703,ILA301696,隘界路-永愛新村,Aijia Rd. - Yong-ai Village,24.619454,121.838143,wsqsh3zfd,W,7,4
1704,ILA301700,文化國中,Wenhua Junior High School,24.619815,121.834377,wsqsh3vhf,N,61,0
1705,ILA301702,馬賽街,Masai St.,24.62301,121.8345,wsqsh6mpm,N,0,5
1706,ILA301704,馬賽郵局,Masai Post Office,24.62562,121.83339,wsqsh6uqe,N,10,2
1707,ILA301706,龍德工業區2,Longde Industrial Park 2,24.635763,121.832031,wsqshkg3s,N,18,11
1708,ILA301708,育英,Yuying,24.63916,121.83229,wsqshm7td,N,0,3
1709,ILA301709,福德路,Fude Rd.,24.64173,121.83099,wsqshmfs7,N,4,4
1710,ILA301711,龍德里,Longde Village,24.64444,121.82985,wsqshq3u3,N,14,15
1711,ILA301712,區界,Qujie,24.64763,121.82855,wsqshqbyf,N,22,11
1712,ILA301713,成興村,Chengxing Village,24.65053,121.82746,wsqshr2p9,N,16,1
1713,ILA301715,成興,Chengxing,24.65539,121.82579,wsqsk0qu4,N,0,0
1714,ILA301716,下興南路,Xiaxing S. Rd.,24.65802,121.82513,wsqsk0y77,N,3,0
1715,ILA301717,下福村,Xiafu Village,24.6606,121.82439,wsqsk1mf6,N,3,0
1716,ILA301718,下福活動中心,Xiafu Activity Center,24.662614,121.823851,wsqsk1tqj,N,9,0
1717,ILA301719,利澤簡,Lizejian,24.66651,121.82265,wsqsk4ksc,N,60,3
1718,ILA301720,青仔地,Qingzidi,24.6682,121.81789,wsqsk49nd,W,5,2
1719,ILA301721,親水公園,Dongshan River Water Park,24.67221,121.81165,wsqs7gkw1,W,0,0
1720,ILA301722,下鼎橄社,Xiadingganshe,24.6735,121.8086,wsqs7gdmd,W,0,0
1721,ILA301723,鼎橄社,Dingganshe,24.67335,121.80168,wsqs7etk8,W,5,0
1722,ILA301724,萬善堂,Wanshan Temple,24.67801,121.80054,wsqs7skry,N,5,4
1723,ILA301725,五結農會,Wujie Farmers' Association,24.68542,121.797912,wsqs7tfdc,N,26,0
1724,ILA301726,五結國中,Wujie Junior High School,24.695578,121.797288,wsqs7xdn4,N,0,0
1725,ILA301728,下三結,Sanjie,24.70248,121.786755,wsqse2fqm,W,7,0
1726,ILA301729,蘭陽女中,Lan Yang Girls&#39; Senior High School,24.744015,121.754315,wsqsf8db3,W,511,463
1727,ILA301735,下三結,Sanjie,24.702314,121.786735,wsqse2fmk,E,0,17
1728,ILA301737,五結國中,Wujie Junior High School,24.695662,121.796946,wsqs7x9yd,S,0,0
1729,ILA301738,五結農會,Wujie Farmers' Association,24.685167,121.79778,wsqs7tf3t,S,0,23
1730,ILA301739,萬善堂,Wanshan Temple,24.67796,121.80044,wsqs7skre,S,6,6
1731,ILA301740,鼎橄社,Dingganshe,24.67325,121.80169,wsqs7etk1,E,0,0
1732,ILA301741,下鼎橄社,Xiadingganshe,24.67334,121.80872,wsqs7gdks,E,5,0
1733,ILA301742,親水公園,Dongshan River Water Park,24.67215,121.81161,wsqs7gkt8,E,2,0
1734,ILA301743,青仔地,Qingzidi,24.66801,121.81787,wsqsk49jd,E,0,9
1735,ILA301744,利澤簡,Lizejian,24.66644,121.82247,wsqsk4kkm,S,3,54
1736,ILA301745,下福活動中心,Xiafu Activity Center,24.66257,121.82368,wsqsk1tmc,S,0,2
1737,ILA301746,下福村,Xiafu Village,24.66056,121.82426,wsqsk1mdp,S,4,2
1738,ILA301747,下興南路,Xiaxing S. Rd.,24.65797,121.825,wsqsk0y70,S,0,0
1739,ILA301748,成興,Chengxing,24.65535,121.82567,wsqsk0qez,S,1,0
1740,ILA301749,成興村,Chengxing Village,24.65054,121.82734,wsqshprzy,S,0,11
1741,ILA301750,區界,Qujie,24.64759,121.82844,wsqshqby8,S,9,17
1742,ILA301751,龍德里,Longde Village,24.6444,121.82973,wsqshq3sn,S,3,1
1743,ILA301752,福德路,Fude Rd.,24.641596,121.830915,wsqshmfed,S,3,0
1744,ILA301753,育英,Yuying,24.639077,121.8321,wsqshm7mj,S,0,1
1745,ILA301754,龍德工業區,Longde Industrial Park,24.63446,121.83187,wsqshke60,S,9,31
1746,ILA301755,南方澳,Nanfang&#39;ao,24.58065,121.87034,wsqev4z28,E,0,9
1747,ILA301756,馬賽郵局,Masai Post Office,24.625558,121.833282,wsqsh6uq3,S,0,9
1748,ILA301757,馬賽街,Masai St.,24.623027,121.834317,wsqsh6mp9,S,3,2
1749,ILA301758,文化國中,Wenhua Junior High School,24.619753,121.834194,wsqsh3uuq,S,2,46
1750,ILA301759,隘界路-永愛新村,Aijia Rd. - Yong-ai Village,24.619261,121.837915,wsqsh3z9t,E,0,2
1751,ILA301760,隘界,Aijia,24.618877,121.842556,wsqsh9ep3,E,0,0
1752,ILA301761,港口,Gangkou,24.61944,121.847515,wsqsh9yds,S,0,0
1753,ILA301762,榮總蘇澳分院,Veterans General Hospital Su-Ao Branch,24.61361,121.85176,wsqshbc8x,S,0,0
1754,ILA301763,岳明國小,Yueming Elementary School,24.612763,121.852518,wsqshbd79,S,0,0
1755,ILA301764,港邊里,Gangbian Village,24.61187,121.85471,wsqshb7ys,S,0,0
1756,ILA301765,岳明新村,Yueming Village,24.610014,121.857965,wsqshbn78,E,0,0
1757,ILA301766,南興里,Nanxing Village,24.58139,121.86744,wsqev4vhv,E,23,4
1758,ILA301767,江夏路,Jiangxia Road,24.581908,121.865116,wsqev4grz,E,21,1
1759,ILA301768,進安宮,Jin-an Temple,24.58407,121.8649,wsqev57k9,E,2,0
1760,ILA301769,聖湖,Shenghu,24.5965,121.8382,wsqeumxug,E,13,0
1761,ILA301770,聖湖,Shenghu,24.5963,121.83849,wsqeut85f,W,0,3
1762,ILA301771,五結,Wujie,24.684908,121.797482,wsqs7tf0p,W,79,18
1763,ILA301773,中福村,Zhongfu Village,24.68424,121.79333,wsqs7mxhn,W,4,0
1764,ILA301774,福興村,Fuxing Village,24.68348,121.78991,wsqs7mkxw,W,0,0
1765,ILA301775,慈濟精舍,Tzuchi Abode,24.682934,121.785641,wsqs7m3se,W,0,0
